16:27:37 Heart Rate: 68 BPM
16:27:38 Heart Rate: 68 BPM
16:27:39 Heart Rate: 68 BPM
16:27:40 Heart Rate: 68 BPM
16:27:41 Heart Rate: 68 BPM
16:27:42 Heart Rate: 67 BPM
16:27:43 Heart Rate: 68 BPM
16:27:44 Heart Rate: 65 BPM
16:27:46 Heart Rate: 63 BPM
16:27:46 Heart Rate: 64 BPM
16:27:47 Heart Rate: 64 BPM
16:27:48 Heart Rate: 65 BPM
16:27:49 Heart Rate: 65 BPM
16:27:49 Heart Rate: 66 BPM
16:27:50 Heart Rate: 67 BPM
16:27:52 Heart Rate: 65 BPM
16:27:52 Heart Rate: 65 BPM
16:27:53 Heart Rate: 66 BPM
16:27:54 Heart Rate: 66 BPM
16:27:55 Heart Rate: 66 BPM
16:27:55 Heart Rate: 66 BPM
16:27:56 Heart Rate: 66 BPM
16:27:57 Heart Rate: 66 BPM
16:27:59 Heart Rate: 64 BPM
16:28:00 Heart Rate: 64 BPM
16:28:00 Heart Rate: 64 BPM
16:28:02 Heart Rate: 62 BPM
16:28:04 Heart Rate: 62 BPM
16:28:04 Heart Rate: 64 BPM
16:28:05 Heart Rate: 64 BPM
16:28:06 Heart Rate: 63 BPM
16:28:07 Heart Rate: 63 BPM
16:28:08 Heart Rate: 63 BPM
16:28:09 Heart Rate: 62 BPM
16:28:09 Heart Rate: 62 BPM
16:28:10 Heart Rate: 64 BPM
16:28:11 Heart Rate: 64 BPM
16:28:12 Heart Rate: 64 BPM
16:28:13 Heart Rate: 63 BPM
16:28:14 Heart Rate: 63 BPM
16:28:15 Heart Rate: 63 BPM
16:28:16 Heart Rate: 60 BPM
16:28:17 Heart Rate: 60 BPM
16:28:18 Heart Rate: 63 BPM
16:28:19 Heart Rate: 63 BPM
16:28:19 Heart Rate: 63 BPM
16:28:20 Heart Rate: 65 BPM
16:28:21 Heart Rate: 68 BPM
16:28:22 Heart Rate: 68 BPM
16:28:23 Heart Rate: 68 BPM
16:28:24 Heart Rate: 68 BPM
16:28:24 Heart Rate: 69 BPM
16:28:25 Heart Rate: 69 BPM
16:28:26 Heart Rate: 69 BPM
16:28:27 Heart Rate: 69 BPM
16:28:27 Heart Rate: 69 BPM
16:28:28 Heart Rate: 70 BPM
16:28:29 Heart Rate: 70 BPM
16:28:30 Heart Rate: 71 BPM
16:28:30 Heart Rate: 71 BPM
16:28:31 Heart Rate: 72 BPM
16:28:32 Heart Rate: 76 BPM
16:28:33 Heart Rate: 76 BPM
16:28:34 Heart Rate: 76 BPM
16:28:34 Heart Rate: 75 BPM
16:28:35 Heart Rate: 75 BPM
16:28:36 Heart Rate: 75 BPM
16:28:37 Heart Rate: 74 BPM
16:28:38 Heart Rate: 74 BPM
16:28:39 Heart Rate: 74 BPM
16:28:40 Heart Rate: 74 BPM
16:28:41 Heart Rate: 74 BPM
16:28:41 Heart Rate: 74 BPM
16:28:42 Heart Rate: 74 BPM
16:28:43 Heart Rate: 73 BPM
16:28:44 Heart Rate: 73 BPM
16:28:45 Heart Rate: 72 BPM
16:28:46 Heart Rate: 72 BPM
16:28:46 Heart Rate: 71 BPM
16:28:47 Heart Rate: 70 BPM
16:28:48 Heart Rate: 70 BPM
16:28:49 Heart Rate: 69 BPM
16:28:50 Heart Rate: 69 BPM
16:28:51 Heart Rate: 69 BPM
16:28:52 Heart Rate: 69 BPM
16:28:53 Heart Rate: 68 BPM
16:28:54 Heart Rate: 68 BPM
16:28:54 Heart Rate: 68 BPM
16:28:55 Heart Rate: 69 BPM
16:28:56 Heart Rate: 69 BPM
16:28:57 Heart Rate: 69 BPM
16:28:58 Heart Rate: 69 BPM
16:28:59 Heart Rate: 69 BPM
16:29:00 Heart Rate: 68 BPM
16:29:01 Heart Rate: 68 BPM
16:29:02 Heart Rate: 67 BPM
16:29:03 Heart Rate: 67 BPM
16:29:04 Heart Rate: 67 BPM
16:29:04 Heart Rate: 67 BPM
16:29:05 Heart Rate: 67 BPM
16:29:06 Heart Rate: 67 BPM
16:29:07 Heart Rate: 67 BPM
16:29:08 Heart Rate: 68 BPM
16:29:08 Heart Rate: 68 BPM
16:29:09 Heart Rate: 69 BPM
16:29:10 Heart Rate: 69 BPM
16:29:11 Heart Rate: 68 BPM
16:29:12 Heart Rate: 68 BPM
16:29:13 Heart Rate: 67 BPM
16:29:14 Heart Rate: 67 BPM
16:29:15 Heart Rate: 67 BPM
16:29:17 Heart Rate: 63 BPM
16:29:18 Heart Rate: 63 BPM
16:29:19 Heart Rate: 63 BPM
16:29:19 Heart Rate: 64 BPM
16:29:20 Heart Rate: 64 BPM
16:29:21 Heart Rate: 64 BPM
16:29:22 Heart Rate: 64 BPM
16:29:23 Heart Rate: 63 BPM
16:29:24 Heart Rate: 62 BPM
16:29:25 Heart Rate: 62 BPM
16:29:26 Heart Rate: 62 BPM
16:29:27 Heart Rate: 61 BPM
16:29:28 Heart Rate: 61 BPM
16:29:29 Heart Rate: 61 BPM
16:29:30 Heart Rate: 61 BPM
16:29:31 Heart Rate: 61 BPM
16:29:32 Heart Rate: 61 BPM
16:29:33 Heart Rate: 61 BPM
16:29:33 Heart Rate: 61 BPM
16:29:34 Heart Rate: 61 BPM
16:29:35 Heart Rate: 64 BPM
16:29:36 Heart Rate: 64 BPM
16:29:37 Heart Rate: 64 BPM
16:29:38 Heart Rate: 64 BPM
16:29:39 Heart Rate: 64 BPM
16:29:40 Heart Rate: 63 BPM
16:29:41 Heart Rate: 63 BPM
16:29:42 Heart Rate: 64 BPM
16:29:43 Heart Rate: 65 BPM
16:29:44 Heart Rate: 65 BPM
16:29:44 Heart Rate: 66 BPM
16:29:45 Heart Rate: 66 BPM
16:29:46 Heart Rate: 66 BPM
16:29:47 Heart Rate: 66 BPM
16:29:48 Heart Rate: 66 BPM
16:29:49 Heart Rate: 66 BPM
16:29:50 Heart Rate: 65 BPM
16:29:51 Heart Rate: 65 BPM
16:29:52 Heart Rate: 65 BPM
16:29:53 Heart Rate: 66 BPM
16:29:53 Heart Rate: 66 BPM
16:29:54 Heart Rate: 67 BPM
16:29:55 Heart Rate: 67 BPM
16:29:56 Heart Rate: 67 BPM
16:29:57 Heart Rate: 66 BPM
16:29:58 Heart Rate: 67 BPM
16:29:59 Heart Rate: 67 BPM
16:30:00 Heart Rate: 67 BPM
16:30:01 Heart Rate: 67 BPM
16:30:01 Heart Rate: 67 BPM
16:30:02 Heart Rate: 66 BPM
16:30:03 Heart Rate: 66 BPM
16:30:04 Heart Rate: 66 BPM
16:30:05 Heart Rate: 66 BPM
16:30:06 Heart Rate: 66 BPM
16:30:07 Heart Rate: 66 BPM
16:30:08 Heart Rate: 66 BPM
16:30:09 Heart Rate: 67 BPM
16:30:09 Heart Rate: 68 BPM
16:30:10 Heart Rate: 68 BPM
16:30:11 Heart Rate: 68 BPM
16:30:12 Heart Rate: 68 BPM
16:30:13 Heart Rate: 67 BPM
16:30:15 Heart Rate: 64 BPM
16:30:15 Heart Rate: 65 BPM
16:30:16 Heart Rate: 65 BPM
16:30:17 Heart Rate: 65 BPM
16:30:18 Heart Rate: 65 BPM
16:30:19 Heart Rate: 65 BPM
16:30:20 Heart Rate: 64 BPM
16:30:21 Heart Rate: 64 BPM
16:30:22 Heart Rate: 64 BPM
16:30:23 Heart Rate: 64 BPM
16:30:24 Heart Rate: 64 BPM
16:30:24 Heart Rate: 64 BPM
16:30:25 Heart Rate: 65 BPM
16:30:26 Heart Rate: 65 BPM
16:30:27 Heart Rate: 64 BPM
16:30:28 Heart Rate: 64 BPM
16:30:29 Heart Rate: 63 BPM
16:30:30 Heart Rate: 63 BPM
16:30:31 Heart Rate: 63 BPM
16:30:32 Heart Rate: 63 BPM
16:30:32 Heart Rate: 67 BPM
16:30:33 Heart Rate: 67 BPM
16:30:34 Heart Rate: 67 BPM
16:30:35 Heart Rate: 68 BPM
16:30:36 Heart Rate: 68 BPM
16:30:37 Heart Rate: 68 BPM
16:30:37 Heart Rate: 69 BPM
16:30:38 Heart Rate: 69 BPM
16:30:39 Heart Rate: 69 BPM
16:30:40 Heart Rate: 70 BPM
16:30:41 Heart Rate: 70 BPM
16:30:41 Heart Rate: 70 BPM
16:30:42 Heart Rate: 70 BPM
16:30:43 Heart Rate: 70 BPM
16:30:44 Heart Rate: 70 BPM
16:30:45 Heart Rate: 71 BPM
16:30:46 Heart Rate: 72 BPM
16:30:46 Heart Rate: 72 BPM
16:30:47 Heart Rate: 73 BPM
16:30:48 Heart Rate: 73 BPM
16:30:49 Heart Rate: 74 BPM
16:30:49 Heart Rate: 74 BPM
16:30:50 Heart Rate: 75 BPM
16:30:51 Heart Rate: 75 BPM
16:30:52 Heart Rate: 75 BPM
16:30:52 Heart Rate: 75 BPM
16:30:53 Heart Rate: 76 BPM
16:30:54 Heart Rate: 76 BPM
16:30:55 Heart Rate: 76 BPM
16:30:56 Heart Rate: 75 BPM
16:30:56 Heart Rate: 75 BPM
16:30:57 Heart Rate: 76 BPM
16:30:58 Heart Rate: 76 BPM
16:30:59 Heart Rate: 76 BPM
16:31:00 Heart Rate: 77 BPM
16:31:00 Heart Rate: 77 BPM
16:31:01 Heart Rate: 76 BPM
16:31:02 Heart Rate: 76 BPM
16:31:03 Heart Rate: 76 BPM
16:31:04 Heart Rate: 76 BPM
16:31:04 Heart Rate: 75 BPM
16:31:05 Heart Rate: 75 BPM
16:31:06 Heart Rate: 75 BPM
16:31:07 Heart Rate: 75 BPM
16:31:07 Heart Rate: 76 BPM
16:31:08 Heart Rate: 77 BPM
16:31:09 Heart Rate: 78 BPM
16:31:09 Heart Rate: 78 BPM
16:31:10 Heart Rate: 79 BPM
16:31:11 Heart Rate: 79 BPM
16:31:11 Heart Rate: 79 BPM
16:31:12 Heart Rate: 80 BPM
16:31:13 Heart Rate: 80 BPM
16:31:14 Heart Rate: 81 BPM
16:31:14 Heart Rate: 82 BPM
16:31:15 Heart Rate: 82 BPM
16:31:16 Heart Rate: 83 BPM
16:31:16 Heart Rate: 83 BPM
16:31:17 Heart Rate: 83 BPM
16:31:18 Heart Rate: 83 BPM
16:31:19 Heart Rate: 83 BPM
16:31:20 Heart Rate: 82 BPM
16:31:21 Heart Rate: 82 BPM
16:31:21 Heart Rate: 81 BPM
16:31:22 Heart Rate: 81 BPM
16:31:23 Heart Rate: 80 BPM
16:31:24 Heart Rate: 80 BPM
16:31:24 Heart Rate: 79 BPM
16:31:25 Heart Rate: 79 BPM
16:31:26 Heart Rate: 78 BPM
16:31:27 Heart Rate: 78 BPM
16:31:28 Heart Rate: 78 BPM
16:31:28 Heart Rate: 77 BPM
16:31:29 Heart Rate: 77 BPM
16:31:30 Heart Rate: 76 BPM
16:31:31 Heart Rate: 75 BPM
16:31:32 Heart Rate: 75 BPM
16:31:33 Heart Rate: 74 BPM
16:31:33 Heart Rate: 74 BPM
16:31:34 Heart Rate: 74 BPM
16:31:35 Heart Rate: 73 BPM
16:31:36 Heart Rate: 74 BPM
16:31:37 Heart Rate: 74 BPM
16:31:38 Heart Rate: 73 BPM
16:31:38 Heart Rate: 73 BPM
16:31:39 Heart Rate: 73 BPM
16:31:40 Heart Rate: 73 BPM
16:31:41 Heart Rate: 73 BPM
16:31:42 Heart Rate: 73 BPM
16:31:42 Heart Rate: 72 BPM
16:31:43 Heart Rate: 73 BPM
16:31:44 Heart Rate: 73 BPM
16:31:45 Heart Rate: 73 BPM
16:31:46 Heart Rate: 73 BPM
16:31:46 Heart Rate: 74 BPM
16:31:47 Heart Rate: 74 BPM
16:31:48 Heart Rate: 73 BPM
16:31:49 Heart Rate: 73 BPM
16:31:50 Heart Rate: 72 BPM
16:31:51 Heart Rate: 72 BPM
16:31:52 Heart Rate: 72 BPM
16:31:52 Heart Rate: 72 BPM
16:31:53 Heart Rate: 73 BPM
16:31:54 Heart Rate: 73 BPM
16:31:55 Heart Rate: 73 BPM
16:31:56 Heart Rate: 73 BPM
16:31:57 Heart Rate: 72 BPM
16:31:57 Heart Rate: 72 BPM
16:31:58 Heart Rate: 71 BPM
16:31:59 Heart Rate: 71 BPM
16:32:00 Heart Rate: 71 BPM
16:32:01 Heart Rate: 70 BPM
16:32:02 Heart Rate: 70 BPM
16:32:03 Heart Rate: 69 BPM
16:32:04 Heart Rate: 69 BPM
16:32:04 Heart Rate: 69 BPM
16:32:05 Heart Rate: 69 BPM
16:32:06 Heart Rate: 69 BPM
16:32:07 Heart Rate: 70 BPM
16:32:08 Heart Rate: 70 BPM
16:32:09 Heart Rate: 69 BPM
16:32:10 Heart Rate: 69 BPM
16:32:11 Heart Rate: 69 BPM
16:32:11 Heart Rate: 69 BPM
16:32:12 Heart Rate: 69 BPM
16:32:13 Heart Rate: 68 BPM
16:32:14 Heart Rate: 69 BPM
16:32:15 Heart Rate: 69 BPM
16:32:15 Heart Rate: 70 BPM
16:32:16 Heart Rate: 71 BPM
16:32:17 Heart Rate: 70 BPM
16:32:18 Heart Rate: 70 BPM
16:32:19 Heart Rate: 70 BPM
16:32:20 Heart Rate: 70 BPM
16:32:21 Heart Rate: 70 BPM
16:32:21 Heart Rate: 71 BPM
16:32:22 Heart Rate: 71 BPM
16:32:23 Heart Rate: 71 BPM
16:32:24 Heart Rate: 72 BPM
16:32:24 Heart Rate: 72 BPM
16:32:25 Heart Rate: 72 BPM
16:32:26 Heart Rate: 73 BPM
16:32:27 Heart Rate: 73 BPM
16:32:28 Heart Rate: 73 BPM
16:32:29 Heart Rate: 73 BPM
16:32:29 Heart Rate: 74 BPM
16:32:30 Heart Rate: 74 BPM
16:32:31 Heart Rate: 73 BPM
16:32:32 Heart Rate: 73 BPM
16:32:33 Heart Rate: 72 BPM
16:32:34 Heart Rate: 72 BPM
16:32:34 Heart Rate: 72 BPM
16:32:35 Heart Rate: 72 BPM
16:32:36 Heart Rate: 72 BPM
16:32:37 Heart Rate: 72 BPM
16:32:38 Heart Rate: 72 BPM
16:32:39 Heart Rate: 72 BPM
16:32:40 Heart Rate: 71 BPM
16:32:40 Heart Rate: 71 BPM
16:32:41 Heart Rate: 71 BPM
16:32:42 Heart Rate: 71 BPM
16:32:43 Heart Rate: 71 BPM
16:32:44 Heart Rate: 71 BPM
16:32:45 Heart Rate: 70 BPM
16:32:46 Heart Rate: 70 BPM
16:32:46 Heart Rate: 70 BPM
16:32:47 Heart Rate: 69 BPM
16:32:48 Heart Rate: 69 BPM
16:32:49 Heart Rate: 69 BPM
16:32:50 Heart Rate: 69 BPM
16:32:51 Heart Rate: 69 BPM
16:32:52 Heart Rate: 69 BPM
16:32:53 Heart Rate: 69 BPM
16:32:53 Heart Rate: 69 BPM
16:32:54 Heart Rate: 70 BPM
16:32:55 Heart Rate: 70 BPM
16:32:56 Heart Rate: 69 BPM
16:32:57 Heart Rate: 68 BPM
16:32:58 Heart Rate: 68 BPM
16:32:59 Heart Rate: 67 BPM
16:33:00 Heart Rate: 68 BPM
16:33:01 Heart Rate: 68 BPM
16:33:01 Heart Rate: 68 BPM
16:33:02 Heart Rate: 69 BPM
16:33:03 Heart Rate: 69 BPM
16:33:04 Heart Rate: 69 BPM
16:33:05 Heart Rate: 69 BPM
16:33:06 Heart Rate: 69 BPM
16:33:07 Heart Rate: 69 BPM
16:33:07 Heart Rate: 69 BPM
16:33:08 Heart Rate: 68 BPM
16:33:09 Heart Rate: 68 BPM
16:33:10 Heart Rate: 68 BPM
16:33:11 Heart Rate: 67 BPM
16:33:12 Heart Rate: 68 BPM
16:33:13 Heart Rate: 68 BPM
16:33:14 Heart Rate: 69 BPM
16:33:14 Heart Rate: 69 BPM
16:33:17 Heart Rate: 62 BPM
16:33:18 Heart Rate: 62 BPM
16:33:19 Heart Rate: 62 BPM
16:33:20 Heart Rate: 61 BPM
16:33:21 Heart Rate: 60 BPM
16:33:22 Heart Rate: 60 BPM
16:33:23 Heart Rate: 59 BPM
16:33:24 Heart Rate: 59 BPM
16:33:25 Heart Rate: 58 BPM
16:33:26 Heart Rate: 58 BPM
16:33:27 Heart Rate: 58 BPM
16:33:28 Heart Rate: 59 BPM
16:33:29 Heart Rate: 59 BPM
16:33:30 Heart Rate: 59 BPM
16:33:30 Heart Rate: 59 BPM
16:33:31 Heart Rate: 59 BPM
16:33:32 Heart Rate: 59 BPM
16:33:33 Heart Rate: 58 BPM
16:33:34 Heart Rate: 58 BPM
16:33:35 Heart Rate: 58 BPM
16:33:36 Heart Rate: 65 BPM
16:33:37 Heart Rate: 65 BPM
16:33:37 Heart Rate: 65 BPM
16:33:38 Heart Rate: 65 BPM
16:33:39 Heart Rate: 66 BPM
16:33:40 Heart Rate: 66 BPM
16:33:41 Heart Rate: 66 BPM
16:33:42 Heart Rate: 66 BPM
16:33:43 Heart Rate: 66 BPM
16:33:44 Heart Rate: 66 BPM
16:33:45 Heart Rate: 66 BPM
16:33:46 Heart Rate: 65 BPM
16:33:47 Heart Rate: 65 BPM
16:33:48 Heart Rate: 65 BPM
16:33:49 Heart Rate: 66 BPM
16:33:49 Heart Rate: 66 BPM
16:33:50 Heart Rate: 66 BPM
16:33:51 Heart Rate: 66 BPM
16:33:52 Heart Rate: 65 BPM
16:33:53 Heart Rate: 65 BPM
16:33:54 Heart Rate: 65 BPM
